City_Id,City_Name,City_Name_Ar,Zone_Id,Zone_Name,Zone_Name_Ar,District_Id,District_Name,District_Name_Ar,Pickup_Availability,DropOff_Availability,Zone_Hub_Code,District_Hub_Code,District_FM_Hub_Code
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,QPIRMD0U9OZ,Dekernes,دكرنس,oZ16zgSCSKd,Mit Tarif,ميت طريف,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,QPIRMD0U9OZ,Dekernes,دكرنس,1QApKpjG_Lm,Nagir w Mit Shadad,نجير وميت شداد,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,HAb9EN1Q6z5,Belkas,بلقاس,a_hy0tFkHgb,Abu Taha,ابو طه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,4p6mWw0D8C3,Abu Galal,ابو جلال,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,hTXsBUB7hiC,ElManzalah,المنزله,w69VSMDuZDK,ElAhmadeyah,الاحمديه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,X19AYl9SYJ8,ElHesas,الحصص,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,HAb9EN1Q6z5,Belkas,بلقاس,r0z-YITWdtc,ElShennawy,الشناوي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,-o2aZJY5dkU,ElSabreyah,الصبريه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,xUB9Rji1B_e,ElDahreyah,الضهريه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,k7xrRHAi406,ElAwadeyah,العوضيه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,Uof28jz0SKQ,ElEyadeyah,العياديه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,ZhGU-2sU9Q7,Bosat Karim ElDin,بساط كريم الدين,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,BxwTolQSGpD,Ghoneim Canal,ترعه غنيم,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,brJikrghB68,Denjowai,دنجواي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,SqM5Aeagl4-,Ras ElKhalig,راس الخليج,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,IxVRrJo6u-I,Kafr Abu Zaher w Izabeha,كفر ابو زاهر وعزبها,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,k3oulFGmUKH,Kafr ElTeraa ElGadidah,كفر الترعه الجديده,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,e4LdFb0udb3,Kafr ElTeraa ElQadimah,كفر الترعه القديم,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,HAb9EN1Q6z5,Belkas,بلقاس,ZOlvAltVnJC,Kafr ElHajj Sherbini,كفر الحاج الشربيني,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,57I_R6rOUY6,Kafr ElHatabah,كفر الحطبه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,oYMCPyFEyyq,Kafr ElDabousi,كفر الدبوسي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,E4Dbr-JXTyL,Kafr ElShaikh Ateya,كفر الشيخ عطيه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,o2yXemDIEMx,Kafr ElWakalah,كفر الوكاله,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,QM39AMvbW1S,Kafr Monshaat ElNasr,كفر منشاه النصر,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,5Q1sJRfVJm8,Kafr Youssef,كفر يوسف,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,1BhF08cPaW0,Sherbeen,شربين,zGvZPV6HBk3,Mahalat Anshaq,محله انشاق,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,FcZsN_w8_Jx,ElRawda,الروضه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,MW9WbWMRfag,ElTawilah,الطويله,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,85uvy3tgYKC,ElMenyal,المنيل,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,HIXH988Unk2,Orman Talkha,اورمان طلخا,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,Zwn5GjRsWXr,Besat,بساط,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,ygYO3BpwB0f,Batrah,بطره,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,2iy0DWBhpLp,Gogar,جوجر,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,UaMdB6gnz_G,Dar ElSalam,دار السلام,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,uCueYeUtiC3,Demeirah,دميره,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,j1tA3_84FV8,Daysat,ديسط,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,JubQBUYrtb_,Ketamah ElSharqeyah,كتامه الشرقيه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,pj9LdPPXZPO,Kafr ElKhozam,كفر الخوزام,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,EE06ojUoAYu,Kafr ElTawilah,كفر الطويله,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,j015fXqpgG6,Kafr ElQasali,كفر القصالي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,-lfos62IToz,Kafr Besat,كفر بساط,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,A8t3wtteDKG,Kafr Demeirah ElGadidah,كفر دميره الجديد,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,1REFbeK7qh0,Kafr Demeirah ElQadim,كفر دميره القديم,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,hch9v3ofp55,Kafour ElArab,كفور العرب,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,uAy27e3KDLU,Monshaat ElBadawy,منشاه البدوي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,sLRlsUFcWJL,Mit ElKoramaa,ميت الكرماء,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,ICFw1l396p9,Mit Zonqor,ميت زنقر,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,BY2G_zgzZNF,Mit Antar,ميت عنتر,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,JWbFBJe0-R8,Talkha,طلخا,n2lJsKiBloh,Mit Nabet,ميت نابت,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,KYw84EZBUQ-,Madinet Mit Ghamr (Include Daqados),مدينه ميت غمر,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,3Y2vG4RZ_Y_,Atmidah,اتميده,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,XRo4_ZMmMEE,ElBouha,البوها,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,EtXPGD2CXFS,ElHakemeyah,الحاكميه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,jHXc1eaD_6P,ElDyoneyah,الديونيه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,wKuDtiwfCPS,ElRahmaneyah,الرحمانيه-الدقهليه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,Pw-dkCOkDZY,ElMaasarah w Kofoureha Mit Ghamr,المعصره وكفور ميت غمر,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,miEg4mXRfLM,Awlilah,اوليله,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,rZABobPllDw,Bashaloush,بشالوش,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,QB2jy0y4Q6F,Beshla,بشلا,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,-58g7YzorTl,Bahidah,بهيده,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,kx3yZHGkipE,Tafahnah ElAshraf,تفهنا الاشراف,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,qCdMtNb1yl-,Gasfa,جصفا,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,VLP4aQhSOuQ,Damas,دماص,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,YY3nYEoq2dj,Dandit w Kafr Mahmoud Nafee,دنديط وكفر محمود نافع,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,UlDXUPf-TEh,Serenga,سرنجا,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,SmWqv1oC36h,Senbo Maqam,سنبو مقام,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,J7L_MWIbSTE,Sentmay,سنتماي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,Ue5ovpIMRjr,Senfa,سنفا,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,weBvQYTkV0M,Sahragt ElSughra w Kafr Gerges Youssef,صهرجت الكبري وكفر جرجس يوسف,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,_6gWiDvQjXq,Kafr Ibrahim Youssef,كفر ابراهيم يوسف,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,_XbIH8blRbt,Kafr Abu ElAinain,كفر ابو العينين,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,hjVAXAmNUtW,Kafr Abu Nabhan,كفر ابو نبهان,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,G-MAuCuTEsb,Kafr ElGohary,كفر الجوهري,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,arVobitxDVh,Kafr ElHegazi,كفر الحجازي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,IHM6sztGvRx,Kafr ElSharaqwah,كفر الشراقوه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,Y1H-558ItuK,Kafr ElShaheed,كفر الشهيد,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,v_NN5yxj_BT,Kafr ElShaikh,كفر الشيخ,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,OXIiiqGMHRN,Kafr ElMuhammadeyah,كفر المحمديه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,TdaEahhEiHK,Kafr ElMeqdam,كفر المقدام,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,4wiJ5WWAFZi,Kafr ElNaeem,كفر النعيم,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,XuzT4saw43f,Kafr ElWazir,كفر الوزير,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,ufXfi_q7SHx,Kafr Barbari Suleiman,كفر بربري سليمان,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,mzop-uhiGxr,Kafr Dawoud Matar,كفر داود مطر,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,i6sbQjQbxWM,Kafr Serenga,كفر سرنجا,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,m1VFLJLzell,Kafr Suleiman Tadros,كفر سليمان تادرس,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,oZU19ddUE0q,Kafr ATA Allah Soliman,كفر عطا الله سليمان,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,EO5R340U7K7,Kafr Ali Abd Allah,كفر علي عبد الله,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,s6-q_onmI0f,Kafr Mit ElEzz,كفر ميت العز,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,l4Eh-cw9udr,Kafr Noeman,كفر نعمان,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,ZRiMtMW1SRR,Kafri Bahidah w Ibrahim Sharaf,كفر باهيده وابراهيم اشرف,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,-Zn867j780u,Kofour ElBahaytah,كفور البهايته,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,kj17IdSmqiQ,Kom ElNour w Kafr ElDelil,كوم النور وكفر الدليل,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,vxouVgFuaHf,Mit Abu Khaled w Kafr Ali Badrah,ميت ابوخالد وكفر البدره,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,i2byB5i1lUO,Mit ElEzz,ميت العز,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,RkcyK5cz8XA,Mit ElFaramawi,ميت الفرماوي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,z1T2eA8Fd04,Mit ElQershi,ميت القرشي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,TZS3kZCqzqM,Mit Mohsen,ميت محسن,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,MVtCCpk2qM3,Mit Nagy,ميت ناجي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,v4Hilqg8zRz,Mit Yaish w Kofouraha,ميت يعيش وكفورها,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,DY3Pb7w5xs5,Mit Ghamr,ميت غمر,6-stOf8Y5sd,Hala,هلا,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,ept6XRzy3wY,Hamada Menyet ElNasr,حماده منيه النصر,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,amji9VFjYOG,Kafr ElKordy,كفر الكردي,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,1XJS9vIzPa-,ElBaglat,البجلات,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,-lC1jsbZE1o,ElGeneina,الجنينه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,J77dKtv5prA,ElHamideyah,الحميديه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,qsF8QgHgqLX,ElReyad,الرياض,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,-zXhTFNuZLT,ElNazl,النزل,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,XZfMq10zwVe,Brembel ElGadidah,برمبال الجديده,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,JmmwqGFObU8,Brembel ElQadimah,برمبال القديمه,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,YNdHNHf66Co,Kafr Abu Zekri,كفر ابو ذكري,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,CIYF22xSsET,Kafr Allam,كفر علام,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,Z-L-qPh4qgy,Kafr Qanish,كفر قنيش,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,5lxE206_R92,Monshaat ElGammal,منشاه الجمال,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
RrDhS8YYsXAwZ9Zfo,Dakahlia,الدقهليه,5v3t4HInGsT,Menyet ElNasr,منيه النصر,1C3MWp1Lza_,Monshaat Asem,منشاه عاصم,TRUE,TRUE,MANSOURA,MANSOURA,MANSOURA
